sla_incumplido;Tiempo_Resolucion_horas;Impacto;Prioridad;Nivel_1_Categorizacion;Nivel_2_Categorizacion;Nivel_3_Categorizacion;Servicio;Tipo_Incidencia;Fuente_Reportada;Tipo_Solucion;Categoria_Resolucion;Total_Transferencias;Indisponibilidad_Minutos;Reapertura;Incidente_Mayor;anio;mes;dia_semana;hora_creacion;es_fin_de_semana;prob_incumplir_SLA_temprano
0;70,672222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;3;18;0;0,529193
0;27,550000;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;5,000000;0,000000;No;;2025;8;3;19;0;0,600021
0;24,833889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;13,000000;No;;2025;8;4;4;0;0,508635
1;79,185833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;374,000000;No;;2025;8;4;7;0;0,520174
1;79,185833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;4;7;0;0,520174
0;28,658611;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;7,000000;No;No;2025;8;4;10;0;0,309730
1;76,605000;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;158,000000;No;;2025;8;4;10;0;0,598733
1;76,573611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;376,000000;No;;2025;8;4;10;0;0,531692
1;292,322500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;64,000000;No;;2025;8;4;10;0;0,531692
1;100,288889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;64,000000;No;;2025;8;4;10;0;0,531692
1;92,357778;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;624,000000;No;No;2025;8;4;12;0;0,316353
1;170,245833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;4;12;0;0,539353
1;502,178611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;223,000000;No;;2025;8;4;12;0;0,539353
1;169,700278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;1246,000000;No;;2025;8;4;15;0;0,550809
1;289,533056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Movilidad;5,000000;;No;;2025;8;4;15;0;0,550809
1;385,382222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;4;15;0;0,550809
1;455,365278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;217,000000;No;;2025;8;4;15;0;0,550809
1;431,264722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;;No;;2025;8;4;15;0;0,550809
1;430,929167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;4;16;0;0,554616
1;500,928056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;;No;;2025;8;4;16;0;0,554616
1;88,421111;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,000000;275,000000;No;No;2025;8;4;16;0;0,329824
1;285,872222;2-Significativo/Amplio;Alta;Movilidad;Movilidad Básica;Problemas equipo;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Movilidad;3,000000;1567,000000;No;;2025;8;4;17;0;0,875555
1;287,654444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;;No;;2025;8;4;17;0;0,558416
1;333,536944;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Escalación externa;Remoto;IoT y Analítica;3,000000;;No;;2025;8;4;17;0;0,624335
1;82,382778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;4;22;0;0,577309
1;280,266389;2-Significativo/Amplio;Alta;Movilidad;Movilidad Básica;Problemas equipo;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Movilidad;3,000000;;No;;2025;8;4;22;0;0,883705
0;26,081389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;4;22;0;0,577309
0;26,081389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;4;22;0;0,577309
0;25,561667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;4;23;0;0,581062
0;29,772222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;5;1;1;0,463304
1;79,772222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;5;1;1;0,463304
0;29,621389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;5;1;1;0,463304
1;79,520833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;5;1;1;0,463304
1;79,186111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;5;1;1;0,463304
1;534,366111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;30,000000;No;;2025;8;5;2;1;0,467136
1;77,614167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;5;3;1;0,470971
1;419,597222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;5;3;1;0,470971
1;533,597222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;6,000000;6,000000;No;;2025;8;5;3;1;0,470971
1;81,546944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;6,000000;254,000000;No;;2025;8;5;3;1;0,470971
1;75,506389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;5;5;1;0,478651
1;75,473056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;5;5;1;0,478651
1;532,836389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;23,000000;No;;2025;8;5;6;1;0,482495
1;416,072778;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;5;6;1;0,550626
0;36,066667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;5;6;1;0,482495
0;33,941389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;5;9;1;0,494038
0;33,138611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;;No;;2025;8;5;9;1;0,494038
1;266,454444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;1409,000000;No;;2025;8;5;14;1;0,513284
1;266,437500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;1409,000000;No;;2025;8;5;14;1;0,513284
0;28,085556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;;No;;2025;8;5;14;1;0,513284
0;27,617778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;80,000000;No;;2025;8;5;15;1;0,517130
0;27,617778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;80,000000;No;;2025;8;5;15;1;0,517130
0;24,684167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;5;20;1;0,536323
0;26,179167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;5;20;1;0,536323
0;33,213333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;1;1;0,496547
0;33,213333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;1;1;0,496547
1;562,068611;4-Menor/Localizado;Baja;Conectividad;Networking;Servicio intermitente / Degradado;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;5,000000;;No;;2025;8;6;2;1;0,538690
0;32,317500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;314,000000;No;;2025;8;6;6;1;0,515791
0;27,748889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;6,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;25,748611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,746389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,746111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,745556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,744722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,743889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,743611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,731944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,730833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;29,730833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;60,000000;No;;2025;8;6;7;1;0,519636
0;27,729444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,728056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,725833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,725833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,725556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,724722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,724444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
1;135,724444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;29,721667;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;50,000000;No;;2025;8;6;7;1;0,587062
0;29,715000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;29,715000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;27,712500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;29,711944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;50,000000;No;;2025;8;6;7;1;0,519636
0;29,711667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;50,000000;No;;2025;8;6;7;1;0,519636
0;29,697778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;29,680556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;29,680000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;6;7;1;0,519636
0;26,804722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;16,000000;Sí;;2025;8;6;14;1;0,546461
0;26,077222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;8,000000;No;;2025;8;6;16;1;0,554083
0;25,150000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;1,000000;0,000000;No;;2025;8;6;19;1;0,565467
0;27,116667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;1,000000;0,000000;No;;2025;8;6;19;1;0,565467
0;33,678889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;6;21;1;0,573019
0;25,561389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;4,000000;0,000000;No;;2025;8;6;21;1;0,573019
0;31,766667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;6;23;1;0,580537
1;395,805000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;24,000000;No;;2025;8;0;3;0;0,374304
0;26,443611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;0;6;0;0,385185
1;481,256667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;29,000000;No;;2025;8;0;9;0;0,396183
1;437,240000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;28,000000;No;;2025;8;0;9;0;0,396183
1;487,223056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;6,000000;No;;2025;8;0;9;0;0,396183
1;269,646944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;En Sitio;Conectividad - Acceso;10,000000;0,000000;Sí;;2025;8;0;11;0;0,403573
1;431,580278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;55,000000;No;;2025;8;0;11;0;0,403573
1;505,580000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;0;11;0;0,403573
1;268,575278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;0;12;0;0,407286
1;268,558333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;0;12;0;0,407286
1;505,325556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;54,000000;No;;2025;8;0;15;0;0,418484
1;416,690000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;5851,000000;No;;2025;8;1;8;0;0,424687
1;510,111389;4-Menor/Localizado;Baja;Movilidad;Movilidad Básica;Problemas equipo;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Movilidad;3,000000;;No;;2025;8;1;8;0;0,764977
0;29,584167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;1;11;0;0,436012
1;341,541667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;1;11;0;0,436012
0;30,608333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;1;12;0;0,439803
1;310,881944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;1;14;0;0,447404
1;310,831667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;1;14;0;0,447404
1;94,496667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;;No;;2025;8;1;14;0;0,447404
1;360,486111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;1;16;0;0,455031
1;359,567222;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Escalación externa;Remoto;IoT y Analítica;3,000000;;No;;2025;8;1;17;0;0,527045
1;358,744722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;1;18;0;0,462678
0;24,727778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;1;18;0;0,462678
1;238,130556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;;No;;2025;8;1;20;0;0,470343
1;238,130556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;5,000000;;No;;2025;8;1;20;0;0,470343
0;25,494444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;1;21;0;0,474181
0;54,748056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;2;0;0;0,427141
0;60,712500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;10,000000;No;;2025;8;2;0;0;0,427141
1;202,712222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;2;0;0;0,427141
0;24,711667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;0,000000;No;;2025;8;2;0;0;0,427141
1;202,711667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;;No;;2025;8;2;0;0;0,427141
1;394,711389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;10,000000;No;;2025;8;2;0;0;0,427141
