sla_incumplido;Tiempo_Resolucion_horas;Impacto;Prioridad;Nivel_1_Categorizacion;Nivel_2_Categorizacion;Nivel_3_Categorizacion;Servicio;Tipo_Incidencia;Fuente_Reportada;Tipo_Solucion;Categoria_Resolucion;Total_Transferencias;Indisponibilidad_Minutos;Reapertura;Incidente_Mayor;anio;mes;dia_semana;hora_creacion;es_fin_de_semana;prob_incumplir_SLA_temprano
1;168,353611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,351944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;382,351389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,350556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,350556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,350278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,349444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,349444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,349444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,349167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,348333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,348333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,348056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,347222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,346944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,346944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,346111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,346111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,344444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;Sí;2025;8;2;12;0;0,666037
1;168,344444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,342500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,342500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,342222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,342222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,341389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,341389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,341111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,334444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,333611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,333333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,333056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,332778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,332500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,332222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,331944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,331389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,331389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,328889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,328889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,328611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,327500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,326667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,326667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,324167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,740656
1;168,321667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,321667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,320556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,320556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,320556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;168,320556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;2;12;0;0,666037
1;242,053056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;2;12;0;0,666037
0;26,045556;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;;No;No;2025;8;2;14;0;0,658315
0;25,551389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;;No;No;2025;8;2;15;0;0,707269
0;27,534722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;;No;No;2025;8;2;15;0;0,707269
0;25,518056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;;No;No;2025;8;2;15;0;0,707269
1;380,576944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;1438,000000;No;No;2025;8;2;16;0;0,720331
1;329,991111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Movilidad;2;169,000000;No;No;2025;8;2;17;0;0,733030
0;25,454722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;;No;No;2025;8;2;17;0;0,733030
1;378,130833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;6,000000;No;No;2025;8;2;18;0;0,745356
0;31,611111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;2;19;0;0,757302
1;325,131944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Movilidad;1;337,000000;No;No;2025;8;2;21;0;0,780030
0;27,742500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;2;23;0;0,801187
0;27,725556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;2;23;0;0,801187
0;26,370556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;3;0;0;0,427012
0;26,066111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;3;2;0;0,458555
0;25,561389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;3;3;0;0,474469
0;25,528056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;3;3;0;0,474469
0;25,589444;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Movilidad;1;;No;No;2025;8;3;7;0;0,497790
1;418,958056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;20,000000;No;No;2025;8;3;8;0;0,554167
1;344,841111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;91,000000;No;No;2025;8;3;8;0;0,554167
1;342,752778;4-Menor/Localizado;Baja;IoT y Analítica;Movilidad Avanzada;Servicio Intermitente;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;3;8;0;0,562286
1;339,717778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;35,000000;No;No;2025;8;3;9;0;0,569906
1;343,634167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;413,000000;No;No;2025;8;3;9;0;0,569906
1;336,787778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;45,000000;No;No;2025;8;3;12;0;0,616167
1;94,878611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;En Sitio;Conectividad - Acceso;5;;No;No;2025;8;3;14;0;0,645932
1;360,175000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;38,000000;No;No;2025;8;3;14;0;0,645932
0;26,230833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;3;16;0;0,674607
0;26,230833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;3;16;0;0,674607
0;28,933611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;4;0;0;0,374945
0;27,527500;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;4;3;0;0,381866
0;27,256111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;4;3;0;0,420866
0;27,238056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;4;3;0;0,420866
0;26,045833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;4;6;0;0,468198
1;316,618889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio intermitente / Degradado;Conectividad Nacional;Restauración de servicio a usuario;Entrada directa;Remoto;Conectividad - Acceso;0;2230,000000;No;No;2025;8;4;8;0;0,364611
1;265,956944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;4;11;0;0,547942
1;317,650833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;22,000000;No;No;2025;8;4;11;0;0,547942
0;27,636667;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;0;41,000000;No;No;2025;8;4;13;0;0,267134
0;26,878611;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;10,000000;No;No;2025;8;4;14;0;0,555219
0;25,698056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;13,000000;No;No;2025;8;4;15;0;0,610198
0;25,647778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;4;15;0;0,610198
1;332,700556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;1030,000000;No;No;2025;8;4;18;0;0,654750
1;280,197778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Movilidad;2;92,000000;No;No;2025;8;4;18;0;0,654750
0;30,047500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;4;18;0;0,654750
0;32,769444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;4;22;0;0,710080
0;33,313889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;49,000000;No;No;2025;8;4;23;0;0,723066
0;28,030278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;92,000000;No;No;2025;8;5;4;1;0,381153
0;28,030278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;92,000000;No;No;2025;8;5;4;1;0,381153
1;174,373889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;5;6;1;0,411743
1;171,446111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;5;9;1;0,458862
1;171,446111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;5;9;1;0,458862
1;171,446111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;5;9;1;0,458862
1;171,446111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;5;9;1;0,458862
1;118,727778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio intermitente / Degradado;Conectividad Nacional;Restauración de servicio a usuario;Correo electrónico;Remoto;Conectividad - Acceso;4;4783,000000;No;No;2025;8;5;20;1;0,680296
0;30,433889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;;No;No;2025;8;5;22;1;0,660694
0;30,417222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;29,000000;No;No;2025;8;5;22;1;0,660694
0;28,556944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;0,000000;No;No;2025;8;6;6;1;0,360367
1;347,585556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;454,000000;No;No;2025;8;6;7;1;0,375235
1;347,585556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;454,000000;No;No;2025;8;6;7;1;0,375235
1;347,050556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;420,000000;No;No;2025;8;6;7;1;0,375235
1;77,016944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;En Sitio;Conectividad - Acceso;9;;No;No;2025;8;6;7;1;0,375235
1;345,041944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;400,000000;No;No;2025;8;6;9;1;0,405662
1;360,723889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;205,000000;No;No;2025;8;6;10;1;0,421168
1;360,690278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;205,000000;No;No;2025;8;6;10;1;0,421168
1;362,823889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;8,000000;No;No;2025;8;6;14;1;0,484457
1;355,820000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;13,000000;No;No;2025;8;6;15;1;0,500438
1;357,351389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;162,000000;No;No;2025;8;6;15;1;0,500438
0;36,925833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;10,000000;No;No;2025;8;6;18;1;0,548248
0;29,347500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1;14,000000;No;No;2025;8;0;1;0;0,603701
0;28,425556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2;169,000000;No;No;2025;8;0;6;0;0,677137
1;533,603611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;4;11883,000000;No;No;2025;8;0;7;0;0,690956
